dependents,education,employment,annual_income,loan_amount,loan_term,cibil_score,loan_status
4, Graduate, Yes,6900000,21400000,10,577, Approved
2, Not Graduate, Yes,1500000,5000000,4,613, Approved
4, Not Graduate, No,1900000,3800000,20,785, Approved
0, Graduate, Yes,2300000,6000000,8,690, Approved
2, Not Graduate, No,7800000,17100000,14,351, Rejected
4, Not Graduate, No,400000,1000000,10,447, Rejected
0, Graduate, Yes,9400000,19200000,20,708, Approved
2, Graduate, No,9100000,21700000,12,549, Rejected
1, Graduate, Yes,9000000,18800000,8,797, Approved
4, Not Graduate, No,7100000,14300000,14,537, Rejected
3, Graduate, No,800000,2500000,12,828, Approved
0, Graduate, Yes,4500000,9600000,14,471, Rejected
5, Graduate, No,8500000,25400000,4,336, Rejected
3, Not Graduate, Yes,2500000,9800000,16,424, Rejected
2, Graduate, No,1500000,3300000,18,440, Rejected
0, Not Graduate, No,6200000,17300000,8,583, Approved
1, Not Graduate, Yes,1300000,2900000,6,480, Rejected
5, Not Graduate, No,6600000,25800000,10,670, Approved
0, Graduate, Yes,5300000,13700000,6,329, Rejected
5, Not Graduate, No,1400000,3000000,6,754, Approved
2, Not Graduate, Yes,2900000,7800000,18,588, Approved
3, Not Graduate, No,6500000,16500000,4,551, Approved
3, Graduate, No,8300000,18900000,4,316, Rejected
2, Not Graduate, Yes,8900000,32200000,12,382, Rejected
3, Graduate, No,5300000,15000000,6,717, Approved
0, Graduate, No,2800000,7300000,6,676, Approved
1, Not Graduate, No,8000000,27800000,6,667, Approved
3, Not Graduate, No,3900000,10500000,20,821, Approved
0, Graduate, No,6200000,20100000,20,345, Rejected
3, Not Graduate, Yes,5900000,19200000,10,442, Rejected
1, Graduate, Yes,6000000,23300000,12,672, Approved
3, Not Graduate, Yes,9100000,29300000,2,508, Approved
5, Graduate, Yes,3400000,12300000,10,615, Approved
1, Graduate, Yes,1800000,4400000,8,689, Approved
1, Graduate, No,300000,1200000,18,747, Rejected
1, Graduate, Yes,9000000,22800000,10,412, Rejected
1, Graduate, No,6400000,16900000,2,703, Approved
5, Not Graduate, No,5800000,22200000,16,884, Approved
5, Graduate, Yes,2600000,8600000,18,651, Approved
4, Not Graduate, No,6600000,17300000,14,793, Approved
2, Not Graduate, No,6100000,21800000,4,407, Approved
2, Not Graduate, No,4100000,11100000,8,390, Rejected
3, Not Graduate, Yes,300000,1000000,12,469, Rejected
4, Graduate, No,4700000,10400000,6,373, Rejected
4, Graduate, Yes,1500000,5800000,2,304, Approved
5, Not Graduate, No,2700000,8300000,8,833, Approved
2, Graduate, No,6900000,20900000,2,302, Approved
0, Graduate, No,7600000,28700000,6,397, Rejected
1, Graduate, No,4100000,10000000,6,891, Approved
3, Not Graduate, No,4100000,12200000,2,457, Rejected
4, Not Graduate, No,1600000,3200000,16,657, Approved
2, Not Graduate, Yes,400000,1400000,2,480, Approved
5, Graduate, Yes,4400000,17300000,20,840, Approved
2, Not Graduate, Yes,3800000,8000000,12,866, Approved
0, Not Graduate, No,4300000,17000000,8,619, Approved
1, Graduate, Yes,9000000,33500000,2,748, Approved
3, Not Graduate, Yes,9500000,25500000,12,881, Approved
2, Graduate, Yes,6900000,13900000,8,829, Approved
3, Not Graduate, No,4300000,11100000,6,312, Rejected
3, Not Graduate, No,6600000,21400000,10,467, Rejected
1, Graduate, Yes,5200000,14300000,18,650, Approved
3, Graduate, Yes,400000,1100000,6,711, Approved
4, Not Graduate, No,1300000,4100000,18,886, Approved
5, Not Graduate, No,9700000,28400000,4,494, Rejected
2, Graduate, Yes,5400000,10900000,14,741, Approved
4, Not Graduate, No,1200000,3300000,12,876, Approved
0, Graduate, Yes,7000000,26400000,14,610, Approved
5, Graduate, No,7600000,26000000,6,778, Approved
5, Graduate, Yes,700000,1800000,14,571, Approved
3, Graduate, Yes,7500000,25100000,18,554, Approved
0, Not Graduate, Yes,2300000,6200000,8,712, Approved
5, Not Graduate, Yes,5600000,11500000,4,695, Approved
0, Not Graduate, Yes,5400000,10900000,20,366, Rejected
1, Not Graduate, Yes,1800000,5500000,10,426, Rejected
0, Not Graduate, No,2900000,6900000,10,320, Rejected
3, Not Graduate, Yes,1400000,4600000,8,543, Rejected
2, Graduate, No,2800000,11000000,16,525, Rejected
0, Not Graduate, Yes,3300000,13100000,12,812, Approved
0, Not Graduate, No,7000000,25300000,14,697, Approved
1, Not Graduate, No,3900000,15100000,12,527, Rejected
1, Not Graduate, No,5700000,17200000,4,512, Approved
0, Graduate, No,4100000,9200000,4,671, Approved
1, Graduate, Yes,2200000,8700000,20,539, Rejected
5, Not Graduate, No,2200000,7200000,10,532, Rejected
3, Not Graduate, Yes,2500000,7700000,16,485, Rejected
0, Not Graduate, Yes,900000,2100000,6,521, Rejected
1, Not Graduate, No,2900000,7400000,10,874, Approved
2, Not Graduate, No,9800000,22900000,10,788, Approved
2, Not Graduate, No,5200000,14800000,12,659, Approved
1, Graduate, Yes,8600000,19600000,16,498, Rejected
2, Graduate, Yes,4800000,13200000,20,310, Rejected
0, Graduate, No,2000000,4700000,6,785, Approved
0, Graduate, No,3600000,8700000,10,309, Rejected
3, Not Graduate, Yes,5300000,19600000,2,433, Approved
1, Not Graduate, Yes,400000,1300000,18,801, Approved
3, Graduate, Yes,6500000,22400000,6,488, Rejected
0, Not Graduate, Yes,2300000,6000000,16,756, Approved
3, Graduate, No,1000000,2800000,4,757, Approved
5, Not Graduate, No,3200000,10100000,6,828, Approved
3, Graduate, Yes,3400000,7200000,12,733, Approved
0, Not Graduate, No,9600000,38200000,8,421, Rejected
3, Not Graduate, No,5300000,20300000,4,872, Approved
3, Graduate, No,4700000,17400000,10,393, Rejected
3, Graduate, No,9700000,37800000,12,700, Approved
5, Graduate, No,8800000,21600000,18,613, Approved
5, Graduate, No,5900000,13400000,6,455, Rejected
4, Graduate, Yes,2400000,7100000,16,871, Approved
4, Graduate, Yes,7900000,21500000,16,497, Rejected
0, Graduate, No,1400000,2700000,2,649, Approved
0, Graduate, Yes,3500000,10000000,14,709, Approved
4, Graduate, No,3400000,13500000,12,705, Approved
2, Graduate, No,6100000,23600000,2,476, Approved
2, Not Graduate, Yes,3000000,7100000,4,819, Approved
5, Not Graduate, Yes,3400000,9400000,16,535, Rejected
0, Graduate, Yes,400000,1200000,14,889, Approved
0, Graduate, No,5900000,11800000,12,468, Rejected
5, Graduate, Yes,400000,800000,2,759, Approved
3, Graduate, Yes,9000000,33600000,2,426, Approved
0, Graduate, Yes,8800000,23600000,8,712, Approved
4, Graduate, Yes,2000000,4700000,2,615, Approved
2, Graduate, No,4700000,14000000,12,784, Approved
4, Not Graduate, No,2700000,6100000,16,677, Approved
1, Not Graduate, No,2600000,7900000,12,306, Rejected
1, Not Graduate, Yes,9000000,25400000,16,655, Approved
4, Not Graduate, No,5100000,19400000,8,755, Approved
2, Graduate, No,6600000,25800000,18,598, Approved
2, Graduate, No,4400000,9800000,18,712, Approved
4, Not Graduate, Yes,1500000,4600000,6,524, Rejected
1, Not Graduate, No,6200000,23100000,16,838, Approved
4, Graduate, Yes,900000,2900000,6,560, Approved
3, Not Graduate, No,7700000,26400000,12,759, Approved
2, Graduate, Yes,600000,2400000,6,454, Rejected
4, Not Graduate, No,4300000,16500000,4,539, Approved
2, Not Graduate, Yes,8200000,27800000,16,827, Approved
0, Not Graduate, No,3500000,11900000,12,686, Approved
1, Graduate, Yes,9900000,34100000,14,371, Rejected
5, Graduate, No,700000,1900000,4,784, Approved
1, Graduate, Yes,2100000,7300000,16,826, Approved
2, Not Graduate, No,3200000,10500000,12,502, Rejected
0, Graduate, No,2900000,7800000,8,367, Rejected
0, Not Graduate, No,7000000,18300000,6,541, Rejected
1, Graduate, No,3700000,13600000,16,608, Approved
3, Not Graduate, Yes,4500000,13100000,12,570, Approved
3, Graduate, No,200000,800000,18,752, Approved
5, Not Graduate, Yes,5600000,20500000,8,873, Approved
5, Graduate, No,5400000,18600000,2,538, Approved
4, Not Graduate, No,300000,1000000,10,819, Approved
1, Graduate, Yes,7500000,29800000,18,770, Approved
5, Not Graduate, Yes,2500000,9600000,6,345, Rejected
4, Graduate, Yes,3100000,8100000,12,730, Approved
1, Graduate, Yes,7600000,19300000,20,835, Approved
3, Not Graduate, Yes,500000,1700000,2,811, Approved
2, Not Graduate, No,2700000,5900000,14,662, Approved
2, Not Graduate, Yes,3500000,13300000,4,420, Approved
5, Not Graduate, No,3700000,11700000,4,413, Approved
2, Not Graduate, Yes,5600000,20000000,10,367, Rejected
5, Not Graduate, Yes,4800000,16400000,14,390, Rejected
4, Not Graduate, Yes,5200000,12200000,2,602, Approved
3, Graduate, No,2900000,11500000,16,843, Approved
1, Graduate, No,2700000,6800000,20,713, Approved
3, Graduate, No,5000000,16200000,8,591, Approved
2, Not Graduate, Yes,2700000,9400000,14,701, Approved
4, Not Graduate, Yes,2800000,10000000,12,655, Approved
3, Not Graduate, Yes,7300000,20000000,18,720, Approved
0, Graduate, Yes,5900000,15100000,10,794, Approved
0, Graduate, No,8100000,21300000,2,392, Rejected
3, Graduate, Yes,1900000,7100000,6,583, Approved
5, Graduate, No,1800000,6800000,18,457, Rejected
0, Not Graduate, Yes,7600000,17800000,14,570, Approved
1, Graduate, No,9100000,30100000,14,890, Approved
2, Not Graduate, Yes,5300000,12300000,14,472, Rejected
2, Not Graduate, No,3700000,10900000,12,788, Approved
0, Not Graduate, No,9500000,35300000,6,605, Approved
3, Graduate, No,8300000,30500000,10,473, Rejected
5, Graduate, No,6400000,21500000,16,728, Approved
5, Graduate, Yes,5300000,17800000,16,505, Rejected
0, Graduate, Yes,5600000,19300000,6,407, Rejected
1, Graduate, Yes,900000,1700000,18,464, Rejected
0, Graduate, Yes,2400000,7200000,20,514, Rejected
1, Graduate, No,9500000,23000000,10,627, Approved
2, Not Graduate, Yes,7400000,14900000,20,627, Approved
4, Not Graduate, Yes,1500000,3200000,10,858, Approved
3, Graduate, Yes,8800000,30200000,8,607, Approved
5, Not Graduate, Yes,4900000,14300000,4,663, Approved
1, Not Graduate, Yes,8100000,26900000,6,522, Rejected
2, Not Graduate, Yes,2300000,9100000,20,610, Approved
5, Not Graduate, Yes,3000000,6600000,16,462, Rejected
2, Not Graduate, Yes,3900000,9300000,8,591, Approved
4, Graduate, Yes,1700000,6500000,20,636, Approved
0, Not Graduate, Yes,2100000,4900000,10,359, Rejected
4, Graduate, Yes,9700000,25000000,4,542, Rejected
5, Not Graduate, Yes,3500000,11800000,4,642, Approved
5, Not Graduate, Yes,1500000,5500000,4,414, Approved
3, Not Graduate, Yes,8800000,26200000,20,865, Approved
3, Graduate, No,900000,3100000,10,369, Rejected
0, Graduate, Yes,3500000,10800000,14,838, Approved
5, Not Graduate, No,5500000,21200000,4,582, Approved
5, Not Graduate, Yes,9800000,23200000,10,416, Rejected
5, Graduate, No,2100000,5500000,20,705, Approved
0, Graduate, No,1800000,5700000,18,306, Rejected
5, Graduate, Yes,5800000,13000000,8,851, Approved
5, Graduate, No,6700000,17200000,18,613, Approved
3, Graduate, No,4300000,16300000,10,366, Rejected
1, Graduate, No,1200000,2800000,12,431, Rejected
5, Not Graduate, Yes,9700000,25900000,2,754, Approved
5, Graduate, Yes,5400000,11200000,10,447, Rejected
1, Not Graduate, Yes,5300000,14100000,14,510, Rejected
1, Graduate, No,7300000,24200000,20,324, Rejected
5, Graduate, No,9500000,19200000,2,523, Rejected
0, Not Graduate, Yes,7200000,15600000,2,362, Rejected
3, Graduate, Yes,9000000,32900000,6,657, Approved
5, Not Graduate, No,6500000,23300000,12,790, Approved
1, Graduate, Yes,9500000,30500000,18,500, Rejected
2, Not Graduate, Yes,9900000,33200000,4,465, Approved
4, Not Graduate, No,2900000,8700000,6,409, Rejected
4, Graduate, Yes,700000,1800000,20,626, Approved
5, Not Graduate, No,4200000,13400000,16,545, Rejected
3, Not Graduate, No,4200000,11400000,10,654, Approved
0, Not Graduate, No,7600000,26500000,6,515, Rejected
2, Graduate, Yes,7100000,18800000,12,838, Approved
1, Not Graduate, Yes,4700000,16000000,14,406, Rejected
0, Graduate, Yes,9800000,23200000,10,573, Approved
0, Graduate, Yes,9800000,38700000,2,611, Approved
0, Not Graduate, No,5100000,13400000,16,649, Approved
0, Not Graduate, Yes,3300000,7700000,12,775, Approved
3, Graduate, No,4500000,12500000,12,469, Rejected
0, Graduate, Yes,3900000,12800000,18,587, Approved
3, Graduate, Yes,3200000,9900000,10,316, Rejected
2, Graduate, No,3200000,10400000,10,556, Approved
2, Not Graduate, No,9600000,31200000,12,578, Approved
2, Not Graduate, Yes,8700000,18900000,2,554, Approved
2, Not Graduate, Yes,1900000,6800000,6,892, Approved
2, Not Graduate, Yes,2900000,10200000,10,315, Rejected
0, Not Graduate, No,6200000,12900000,10,695, Approved
0, Not Graduate, No,5900000,20300000,4,806, Approved
4, Not Graduate, Yes,3200000,12800000,8,638, Approved
1, Not Graduate, Yes,1300000,5000000,4,610, Approved
2, Not Graduate, Yes,1300000,3200000,4,810, Approved
1, Graduate, No,8700000,33200000,4,866, Approved
3, Not Graduate, No,6300000,23800000,10,760, Approved
3, Graduate, No,4300000,11200000,6,556, Approved
3, Not Graduate, Yes,6400000,23500000,12,684, Approved
5, Not Graduate, Yes,7700000,25800000,18,578, Approved
2, Not Graduate, No,6900000,23900000,12,814, Approved
0, Not Graduate, No,4200000,14800000,20,510, Rejected
4, Not Graduate, No,3900000,9000000,2,674, Approved
0, Graduate, Yes,2000000,4900000,14,570, Approved
1, Not Graduate, No,500000,1700000,2,680, Approved
0, Graduate, No,3500000,8800000,12,803, Approved
2, Not Graduate, Yes,3100000,10700000,16,357, Rejected
3, Not Graduate, Yes,4900000,19000000,4,575, Approved
1, Not Graduate, No,1000000,3600000,4,546, Approved
2, Graduate, No,6700000,21400000,8,370, Rejected
1, Graduate, No,4100000,9400000,6,713, Approved
4, Not Graduate, Yes,1600000,3800000,2,896, Approved
3, Graduate, Yes,2400000,9200000,14,626, Approved
0, Graduate, No,2200000,6400000,4,854, Approved
4, Graduate, No,3200000,8400000,18,802, Approved
4, Not Graduate, Yes,1600000,4400000,20,382, Rejected
2, Not Graduate, No,3900000,14900000,6,415, Rejected
5, Graduate, Yes,2000000,6300000,4,366, Approved
1, Graduate, Yes,7600000,25400000,10,595, Approved
1, Not Graduate, No,9800000,21300000,2,356, Rejected
5, Not Graduate, No,7900000,29900000,6,568, Approved
1, Graduate, No,1600000,4000000,10,615, Approved
1, Graduate, Yes,6400000,13900000,12,313, Rejected
1, Graduate, Yes,6400000,17900000,6,575, Approved
4, Graduate, No,1600000,5500000,10,577, Approved
0, Graduate, No,9200000,30700000,10,455, Rejected
1, Not Graduate, No,7800000,24900000,6,500, Rejected
1, Not Graduate, Yes,4000000,9400000,8,509, Rejected
2, Not Graduate, Yes,6100000,19400000,8,379, Rejected
5, Graduate, No,7100000,14500000,14,664, Approved
0, Not Graduate, Yes,2500000,9900000,6,623, Approved
5, Graduate, No,3200000,8700000,16,558, Approved
4, Graduate, No,1700000,4300000,18,580, Approved
4, Graduate, No,6300000,17600000,6,612, Approved
4, Graduate, Yes,700000,2400000,14,705, Approved
4, Graduate, Yes,1100000,2700000,18,301, Rejected
1, Not Graduate, Yes,8900000,32000000,16,711, Approved
3, Graduate, No,300000,700000,20,735, Approved
1, Not Graduate, No,2200000,5200000,14,682, Approved
3, Not Graduate, No,3400000,13500000,10,348, Rejected
0, Graduate, Yes,7900000,23500000,20,750, Approved
3, Not Graduate, Yes,5800000,18200000,16,835, Approved
0, Graduate, Yes,9400000,20000000,6,389, Rejected
2, Graduate, No,4800000,18900000,4,866, Approved
3, Not Graduate, No,7600000,26600000,4,689, Approved
0, Not Graduate, No,5900000,17600000,16,645, Approved
1, Graduate, Yes,4300000,10100000,2,797, Approved
5, Graduate, No,6100000,17800000,6,849, Approved
5, Graduate, No,5400000,19700000,20,423, Rejected
1, Not Graduate, Yes,5200000,11200000,2,370, Rejected
5, Not Graduate, No,8500000,31300000,12,378, Rejected
4, Not Graduate, No,900000,1900000,20,417, Rejected
1, Not Graduate, No,1400000,4100000,20,530, Rejected
1, Not Graduate, Yes,2400000,9300000,20,543, Rejected
4, Graduate, No,6300000,15000000,18,750, Approved
1, Graduate, No,3100000,7600000,20,346, Rejected
4, Graduate, Yes,6900000,19000000,14,330, Rejected
2, Not Graduate, Yes,3000000,7400000,10,712, Approved
0, Not Graduate, No,3100000,10100000,14,376, Rejected
4, Not Graduate, No,600000,1200000,14,338, Rejected
4, Not Graduate, Yes,4700000,13700000,14,600, Approved
1, Graduate, No,2500000,6900000,20,495, Rejected
0, Graduate, No,9700000,30400000,4,300, Approved
4, Not Graduate, Yes,7600000,20000000,18,691, Approved
1, Graduate, No,8400000,24700000,8,519, Rejected
3, Graduate, Yes,3800000,15100000,20,540, Rejected
3, Not Graduate, Yes,3100000,11400000,16,562, Approved
2, Not Graduate, No,5700000,21300000,10,323, Rejected
1, Graduate, Yes,5500000,19700000,10,312, Rejected
1, Not Graduate, Yes,200000,600000,2,511, Approved
3, Not Graduate, Yes,3700000,13800000,10,621, Approved
2, Not Graduate, Yes,1600000,4300000,20,512, Rejected
4, Graduate, No,3900000,11000000,2,786, Approved
3, Not Graduate, Yes,700000,1600000,18,303, Rejected
3, Graduate, Yes,5800000,16700000,18,633, Approved
4, Graduate, Yes,3800000,14000000,6,711, Approved
2, Graduate, No,6400000,16900000,16,472, Rejected
1, Graduate, Yes,5500000,12100000,4,350, Rejected
1, Not Graduate, Yes,6800000,13700000,10,879, Approved
4, Not Graduate, No,6700000,13400000,10,436, Rejected
1, Graduate, Yes,5300000,11500000,14,848, Approved
2, Graduate, No,6600000,23200000,16,555, Approved
2, Graduate, No,6600000,13100000,20,885, Approved
0, Not Graduate, No,7600000,25200000,6,888, Approved
4, Not Graduate, Yes,2500000,6100000,20,478, Rejected
4, Not Graduate, No,1100000,2500000,4,603, Approved
1, Not Graduate, No,2300000,8200000,8,784, Approved
1, Graduate, Yes,3300000,11700000,4,682, Approved
4, Graduate, Yes,2600000,5900000,6,471, Rejected
4, Not Graduate, Yes,9300000,36700000,20,808, Approved
4, Not Graduate, No,5300000,18500000,8,470, Rejected
2, Not Graduate, No,5400000,13800000,20,574, Approved
4, Not Graduate, Yes,3500000,12000000,8,314, Rejected
2, Graduate, No,4200000,10200000,14,407, Rejected
0, Not Graduate, Yes,9200000,34900000,4,702, Approved
2, Graduate, No,4300000,9800000,2,499, Rejected
1, Graduate, Yes,7500000,19900000,10,669, Approved
5, Not Graduate, Yes,5400000,18800000,20,326, Rejected
3, Not Graduate, No,5500000,16200000,18,778, Approved
2, Not Graduate, Yes,2100000,4500000,2,787, Approved
0, Graduate, No,3700000,12300000,16,831, Approved
0, Graduate, No,8800000,32900000,18,576, Approved
5, Not Graduate, No,5800000,22800000,12,600, Approved
4, Graduate, No,7900000,30600000,2,569, Approved
1, Not Graduate, Yes,3100000,6300000,20,867, Approved
0, Not Graduate, No,4100000,14500000,12,441, Rejected
2, Not Graduate, Yes,9800000,32700000,2,304, Approved
5, Not Graduate, No,3300000,8400000,18,520, Rejected
0, Graduate, No,2000000,6200000,14,613, Approved
2, Not Graduate, Yes,600000,1100000,8,885, Approved
4, Not Graduate, Yes,3600000,9500000,2,841, Approved
2, Not Graduate, No,7500000,29100000,20,815, Approved
5, Graduate, Yes,200000,400000,18,822, Approved
4, Not Graduate, No,9900000,29100000,18,772, Approved
5, Graduate, Yes,6100000,22500000,6,776, Approved
4, Not Graduate, Yes,3500000,10300000,10,337, Rejected
